paper_id,claim_id,table_figure,claim,claim_type,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
coppock_green_porter_2022,tb4_m1_int_est,Table B.4,Table B.4 cell m1_int_est,pipeline,NA,-126.10,NA,-126.10056153099748,1,NA,NA,NA
coppock_green_porter_2022,tb4_m1_int_se,Table B.4,Table B.4 cell m1_int_se,pipeline,NA,64.62,NA,64.61943751560888,1,NA,NA,NA
coppock_green_porter_2022,tb4_m1_nclust,Table B.4,Table B.4 cell m1_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb4_m1_nobs,Table B.4,Table B.4 cell m1_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb4_m1_r2,Table B.4,Table B.4 cell m1_r2,pipeline,NA,0.06,NA,0.05583973600294112,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_any_est,Table B.4,Table B.4 cell m2_any_est,pipeline,3.620607291284251,3.62,1,3.620607291284251,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_any_se,Table B.4,Table B.4 cell m2_any_se,pipeline,18.94736841476798,18.95,1,18.94736841476798,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_int_est,Table B.4,Table B.4 cell m2_int_est,pipeline,NA,62.96,NA,62.95911048684904,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_int_se,Table B.4,Table B.4 cell m2_int_se,pipeline,NA,19.54,NA,19.539970436477,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_m2012_est,Table B.4,Table B.4 cell m2_m2012_est,pipeline,NA,30.59,NA,30.59493232744013,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_m2012_se,Table B.4,Table B.4 cell m2_m2012_se,pipeline,NA,19.24,NA,19.24237874391625,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_m2014_est,Table B.4,Table B.4 cell m2_m2014_est,pipeline,NA,10.24,NA,10.242131517744706,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_m2014_se,Table B.4,Table B.4 cell m2_m2014_se,pipeline,NA,18.08,NA,18.08200430844908,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_m2016_est,Table B.4,Table B.4 cell m2_m2016_est,pipeline,NA,-76.80,NA,-76.7963789727275,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_m2016_se,Table B.4,Table B.4 cell m2_m2016_se,pipeline,NA,68.68,NA,68.68414808349735,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_nclust,Table B.4,Table B.4 cell m2_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_nobs,Table B.4,Table B.4 cell m2_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_r2,Table B.4,Table B.4 cell m2_r2,pipeline,NA,0.86,NA,0.8569993188292102,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_x2012_est,Table B.4,Table B.4 cell m2_x2012_est,pipeline,NA,0.03,NA,0.02509552998443238,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_x2012_se,Table B.4,Table B.4 cell m2_x2012_se,pipeline,NA,0.05,NA,0.05373755508239445,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_x2014_est,Table B.4,Table B.4 cell m2_x2014_est,pipeline,NA,0.05,NA,0.05233368659984412,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_x2014_se,Table B.4,Table B.4 cell m2_x2014_se,pipeline,NA,0.04,NA,0.03855225381427617,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_x2016_est,Table B.4,Table B.4 cell m2_x2016_est,pipeline,NA,0.74,NA,0.7413258455784884,1,NA,NA,NA
coppock_green_porter_2022,tb4_m2_x2016_se,Table B.4,Table B.4 cell m2_x2016_se,pipeline,NA,0.04,NA,0.03948624693092065,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_int_est,Table B.4,Table B.4 cell m3_int_est,pipeline,NA,-127.86,NA,-127.86061730376052,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_int_se,Table B.4,Table B.4 cell m3_int_se,pipeline,NA,64.25,NA,64.25148422911361,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_nclust,Table B.4,Table B.4 cell m3_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_nobs,Table B.4,Table B.4 cell m3_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_r2,Table B.4,Table B.4 cell m3_r2,pipeline,NA,0.06,NA,0.05684499747221216,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_tv1_est,Table B.4,Table B.4 cell m3_tv1_est,pipeline,31.94489326114893,31.94,1,31.94489326114893,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_tv1_se,Table B.4,Table B.4 cell m3_tv1_se,pipeline,53.246071085433805,53.25,1,53.246071085433805,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_tv2_est,Table B.4,Table B.4 cell m3_tv2_est,pipeline,71.72008423122978,71.72,1,71.72008423122978,1,NA,NA,NA
coppock_green_porter_2022,tb4_m3_tv2_se,Table B.4,Table B.4 cell m3_tv2_se,pipeline,80.34377407240518,80.34,1,80.34377407240518,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_int_est,Table B.4,Table B.4 cell m4_int_est,pipeline,NA,61.80,NA,61.79964164400448,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_int_se,Table B.4,Table B.4 cell m4_int_se,pipeline,NA,19.75,NA,19.74643110651501,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_m2012_est,Table B.4,Table B.4 cell m4_m2012_est,pipeline,NA,26.69,NA,26.690404229080627,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_m2012_se,Table B.4,Table B.4 cell m4_m2012_se,pipeline,NA,19.45,NA,19.453206928521585,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_m2014_est,Table B.4,Table B.4 cell m4_m2014_est,pipeline,NA,15.22,NA,15.2155824507153,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_m2014_se,Table B.4,Table B.4 cell m4_m2014_se,pipeline,NA,18.50,NA,18.499234562402965,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_m2016_est,Table B.4,Table B.4 cell m4_m2016_est,pipeline,NA,-73.27,NA,-73.27030781181381,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_m2016_se,Table B.4,Table B.4 cell m4_m2016_se,pipeline,NA,64.05,NA,64.04688539583883,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_nclust,Table B.4,Table B.4 cell m4_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_nobs,Table B.4,Table B.4 cell m4_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_r2,Table B.4,Table B.4 cell m4_r2,pipeline,NA,0.86,NA,0.8584226072323794,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_tv1_est,Table B.4,Table B.4 cell m4_tv1_est,pipeline,-21.367516584053423,-21.37,1,-21.367516584053423,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_tv1_se,Table B.4,Table B.4 cell m4_tv1_se,pipeline,22.61607513395567,22.62,1,22.61607513395567,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_tv2_est,Table B.4,Table B.4 cell m4_tv2_est,pipeline,26.631009953546908,26.63,1,26.631009953546908,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_tv2_se,Table B.4,Table B.4 cell m4_tv2_se,pipeline,22.7883889158653,22.79,1,22.7883889158653,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_x2012_est,Table B.4,Table B.4 cell m4_x2012_est,pipeline,NA,0.02,NA,0.02230057885404554,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_x2012_se,Table B.4,Table B.4 cell m4_x2012_se,pipeline,NA,0.05,NA,0.05432454302875536,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_x2014_est,Table B.4,Table B.4 cell m4_x2014_est,pipeline,NA,0.05,NA,0.04985656625378956,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_x2014_se,Table B.4,Table B.4 cell m4_x2014_se,pipeline,NA,0.04,NA,0.03844963514553658,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_x2016_est,Table B.4,Table B.4 cell m4_x2016_est,pipeline,NA,0.74,NA,0.7435726271263935,1,NA,NA,NA
coppock_green_porter_2022,tb4_m4_x2016_se,Table B.4,Table B.4 cell m4_x2016_se,pipeline,NA,0.04,NA,0.03913650838016356,1,NA,NA,NA
coppock_green_porter_2022,tb5_m1_any_est,Table B.5,Table B.5 cell m1_any_est,pipeline,-27.539633034278985,-27.54,1,-27.539633034278985,1,NA,NA,NA
coppock_green_porter_2022,tb5_m1_any_se,Table B.5,Table B.5 cell m1_any_se,pipeline,95.65243499506208,95.65,1,95.65243499506208,1,NA,NA,NA
coppock_green_porter_2022,tb5_m1_int_est,Table B.5,Table B.5 cell m1_int_est,pipeline,NA,1580.42,NA,1580.4176547152686,1,NA,NA,NA
coppock_green_porter_2022,tb5_m1_int_se,Table B.5,Table B.5 cell m1_int_se,pipeline,NA,90.56,NA,90.55873996303526,1,NA,NA,NA
coppock_green_porter_2022,tb5_m1_nclust,Table B.5,Table B.5 cell m1_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb5_m1_nobs,Table B.5,Table B.5 cell m1_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb5_m1_r2,Table B.5,Table B.5 cell m1_r2,pipeline,NA,0.08,NA,0.08453304992587651,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_any_est,Table B.5,Table B.5 cell m2_any_est,pipeline,9.176570629363654,9.18,1,9.176570629363654,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_any_se,Table B.5,Table B.5 cell m2_any_se,pipeline,23.163937034582144,23.16,1,23.163937034582144,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_int_est,Table B.5,Table B.5 cell m2_int_est,pipeline,NA,45.07,NA,45.0733933193626,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_int_se,Table B.5,Table B.5 cell m2_int_se,pipeline,NA,56.87,NA,56.86511234176836,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_m2012_est,Table B.5,Table B.5 cell m2_m2012_est,pipeline,NA,-26.88,NA,-26.884513919632347,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_m2012_se,Table B.5,Table B.5 cell m2_m2012_se,pipeline,NA,49.84,NA,49.83504082196698,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_m2014_est,Table B.5,Table B.5 cell m2_m2014_est,pipeline,NA,-1.74,NA,-1.7367612290427523,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_m2014_se,Table B.5,Table B.5 cell m2_m2014_se,pipeline,NA,41.36,NA,41.35865097677697,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_m2016_est,Table B.5,Table B.5 cell m2_m2016_est,pipeline,NA,781.56,NA,781.5577257120697,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_m2016_se,Table B.5,Table B.5 cell m2_m2016_se,pipeline,NA,137.19,NA,137.1946033684196,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_nclust,Table B.5,Table B.5 cell m2_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_nobs,Table B.5,Table B.5 cell m2_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_r2,Table B.5,Table B.5 cell m2_r2,pipeline,NA,0.91,NA,0.9077302534850727,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_x2012_est,Table B.5,Table B.5 cell m2_x2012_est,pipeline,NA,-0.00,NA,-0.0037667149714707,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_x2012_se,Table B.5,Table B.5 cell m2_x2012_se,pipeline,NA,0.04,NA,0.03510921622963858,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_x2014_est,Table B.5,Table B.5 cell m2_x2014_est,pipeline,NA,0.01,NA,0.00935631970559267,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_x2014_se,Table B.5,Table B.5 cell m2_x2014_se,pipeline,NA,0.03,NA,0.0252133180728726,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_x2016_est,Table B.5,Table B.5 cell m2_x2016_est,pipeline,NA,0.87,NA,0.8691585308790493,1,NA,NA,NA
coppock_green_porter_2022,tb5_m2_x2016_se,Table B.5,Table B.5 cell m2_x2016_se,pipeline,NA,0.02,NA,0.02074097397537028,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_int_est,Table B.5,Table B.5 cell m3_int_est,pipeline,NA,1568.81,NA,1568.8067194078494,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_int_se,Table B.5,Table B.5 cell m3_int_se,pipeline,NA,91.60,NA,91.5977032682506,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_nclust,Table B.5,Table B.5 cell m3_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_nobs,Table B.5,Table B.5 cell m3_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_r2,Table B.5,Table B.5 cell m3_r2,pipeline,NA,0.09,NA,0.09303173346643669,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_tv1_est,Table B.5,Table B.5 cell m3_tv1_est,pipeline,-159.44585637169507,-159.45,1,-159.44585637169507,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_tv1_se,Table B.5,Table B.5 cell m3_tv1_se,pipeline,142.8199242185158,142.82,1,142.8199242185158,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_tv2_est,Table B.5,Table B.5 cell m3_tv2_est,pipeline,102.94762930116796,102.95,1,102.94762930116796,1,NA,NA,NA
coppock_green_porter_2022,tb5_m3_tv2_se,Table B.5,Table B.5 cell m3_tv2_se,pipeline,90.25316399835982,90.25,1,90.25316399835982,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_int_est,Table B.5,Table B.5 cell m4_int_est,pipeline,NA,45.31,NA,45.31109015915394,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_int_se,Table B.5,Table B.5 cell m4_int_se,pipeline,NA,56.78,NA,56.77620611327,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_m2012_est,Table B.5,Table B.5 cell m4_m2012_est,pipeline,NA,-27.40,NA,-27.401719027183667,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_m2012_se,Table B.5,Table B.5 cell m4_m2012_se,pipeline,NA,49.19,NA,49.191684198219264,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_m2014_est,Table B.5,Table B.5 cell m4_m2014_est,pipeline,NA,-0.66,NA,-0.6606189511232183,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_m2014_se,Table B.5,Table B.5 cell m4_m2014_se,pipeline,NA,41.43,NA,41.425694742785105,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_m2016_est,Table B.5,Table B.5 cell m4_m2016_est,pipeline,NA,781.60,NA,781.6035808723351,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_m2016_se,Table B.5,Table B.5 cell m4_m2016_se,pipeline,NA,137.28,NA,137.28276714007924,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_nclust,Table B.5,Table B.5 cell m4_nclust,pipeline,NA,154,NA,154,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_nobs,Table B.5,Table B.5 cell m4_nobs,pipeline,857,857,1,857,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_r2,Table B.5,Table B.5 cell m4_r2,pipeline,NA,0.91,NA,0.907744530562388,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_tv1_est,Table B.5,Table B.5 cell m4_tv1_est,pipeline,3.500956430176096,3.50,1,3.500956430176096,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_tv1_se,Table B.5,Table B.5 cell m4_tv1_se,pipeline,30.617428910821552,30.62,1,30.617428910821552,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_tv2_est,Table B.5,Table B.5 cell m4_tv2_est,pipeline,14.439900124496443,14.44,1,14.439900124496443,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_tv2_se,Table B.5,Table B.5 cell m4_tv2_se,pipeline,26.763512191064105,26.76,1,26.763512191064105,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_x2012_est,Table B.5,Table B.5 cell m4_x2012_est,pipeline,NA,-0.00,NA,-0.00355961223507759,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_x2012_se,Table B.5,Table B.5 cell m4_x2012_se,pipeline,NA,0.04,NA,0.03537065586278205,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_x2014_est,Table B.5,Table B.5 cell m4_x2014_est,pipeline,NA,0.01,NA,0.00933314184676451,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_x2014_se,Table B.5,Table B.5 cell m4_x2014_se,pipeline,NA,0.03,NA,0.02524258930075214,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_x2016_est,Table B.5,Table B.5 cell m4_x2016_est,pipeline,NA,0.87,NA,0.8687621397422308,1,NA,NA,NA
coppock_green_porter_2022,tb5_m4_x2016_se,Table B.5,Table B.5 cell m4_x2016_se,pipeline,NA,0.02,NA,0.02080551929003887,1,NA,NA,NA
coppock_green_porter_2022,tc6_margin_dim_est,Table C.6,Table C.6 margin DIM est,pipeline,NA,-59.386,NA,-59.3856744068012,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_dim_p01,Table C.6,Table C.6 margin DIM p01,pipeline,NA,0.575,NA,0.5750476184048949,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_dim_p02,Table C.6,Table C.6 margin DIM p02,pipeline,NA,0.374,NA,0.3741290104662065,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_dim_sd,Table C.6,Table C.6 margin DIM sd,pipeline,NA,433.178,NA,433.17804914351865,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_dim_se,Table C.6,Table C.6 margin DIM se,pipeline,NA,84.907,NA,84.90738918159616,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_ols_est,Table C.6,Table C.6 margin OLS est,pipeline,NA,-41.226,NA,-41.22556326166559,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_ols_p01,Table C.6,Table C.6 margin OLS p01,pipeline,NA,0.467,NA,0.46723045605851593,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_ols_p02,Table C.6,Table C.6 margin OLS p02,pipeline,NA,0.037,NA,0.03714683703081702,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_ols_sd,Table C.6,Table C.6 margin OLS sd,pipeline,NA,433.178,NA,433.17804914351865,1,NA,environment,NA
coppock_green_porter_2022,tc6_margin_ols_se,Table C.6,Table C.6 margin OLS se,pipeline,NA,25.443,NA,25.44264487032406,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_dim_est,Table C.6,Table C.6 share DIM est,pipeline,NA,-0.046,NA,-0.04605651463303306,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_dim_p01,Table C.6,Table C.6 share DIM p01,pipeline,NA,0.828,NA,0.8281433215779932,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_dim_p02,Table C.6,Table C.6 share DIM p02,pipeline,NA,0.663,NA,0.662899939658417,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_dim_sd,Table C.6,Table C.6 share DIM sd,pipeline,NA,0.165,NA,0.1645746137815807,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_dim_se,Table C.6,Table C.6 share DIM se,pipeline,NA,0.031,NA,0.03126043091996563,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_ols_est,Table C.6,Table C.6 share OLS est,pipeline,NA,-0.002,NA,-0.00229515791459295,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_ols_p01,Table C.6,Table C.6 share OLS p01,pipeline,NA,0.106,NA,0.1063207478953106,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_ols_p02,Table C.6,Table C.6 share OLS p02,pipeline,NA,0.004,NA,0.00352310895521738,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_ols_sd,Table C.6,Table C.6 share OLS sd,pipeline,NA,0.165,NA,0.1645746137815807,1,NA,environment,NA
coppock_green_porter_2022,tc6_share_ols_se,Table C.6,Table C.6 share OLS se,pipeline,NA,0.011,NA,0.01136316110124855,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_dim_est,Table C.6,Table C.6 total DIM est,pipeline,NA,-187.748,NA,-187.74787463519905,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_dim_p01,Table C.6,Table C.6 total DIM p01,pipeline,NA,0.723,NA,0.7232533912387584,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_dim_p02,Table C.6,Table C.6 total DIM p02,pipeline,NA,0.477,NA,0.476723117124747,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_dim_sd,Table C.6,Table C.6 total DIM sd,pipeline,NA,982.813,NA,982.813030266344,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_dim_se,Table C.6,Table C.6 total DIM se,pipeline,NA,150.990,NA,150.98982860987078,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_ols_est,Table C.6,Table C.6 total OLS est,pipeline,NA,10.654,NA,10.653934800650587,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_ols_p01,Table C.6,Table C.6 total OLS p01,pipeline,NA,0.003,NA,0.00323174069823089,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_ols_p02,Table C.6,Table C.6 total OLS p02,pipeline,NA,0.000,NA,3.786681639530645e-9,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_ols_sd,Table C.6,Table C.6 total OLS sd,pipeline,NA,982.813,NA,982.813030266344,1,NA,environment,NA
coppock_green_porter_2022,tc6_total_ols_se,Table C.6,Table C.6 total OLS se,pipeline,NA,32.177,NA,32.17699526161328,1,NA,environment,NA
coppock_green_porter_2022,te7_m1_int_est,Table E.7,Table E.7 cell m1_int_est,pipeline,0.553059771850728,0.553,1,0.553059771850728,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_int_se,Table E.7,Table E.7 cell m1_int_se,pipeline,0.08309170382047601,0.083,1,0.08309170382047601,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_m2012_est,Table E.7,Table E.7 cell m1_m2012_est,pipeline,NA,-0.122,NA,-0.12214573799131705,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_m2012_se,Table E.7,Table E.7 cell m1_m2012_se,pipeline,NA,0.087,NA,0.08651887726112868,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_m2014_est,Table E.7,Table E.7 cell m1_m2014_est,pipeline,NA,0.096,NA,0.09628905872420555,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_m2014_se,Table E.7,Table E.7 cell m1_m2014_se,pipeline,NA,0.080,NA,0.08013355632457504,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_m2016_est,Table E.7,Table E.7 cell m1_m2016_est,pipeline,NA,0.083,NA,0.08280327415884213,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_m2016_se,Table E.7,Table E.7 cell m1_m2016_se,pipeline,NA,0.158,NA,0.15767731069849197,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_nclust,Table E.7,Table E.7 cell m1_nclust,pipeline,169,169,1,169,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_nobs,Table E.7,Table E.7 cell m1_nobs,pipeline,1096,1096,1,1096,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_r2,Table E.7,Table E.7 cell m1_r2,pipeline,0.0347554080253486,0.035,1,0.0347554080253486,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_x2012_est,Table E.7,Table E.7 cell m1_x2012_est,pipeline,NA,-0.000,NA,-1.42920267090872e-5,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_x2012_se,Table E.7,Table E.7 cell m1_x2012_se,pipeline,NA,0.000,NA,1.0138587623530237e-4,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_x2014_est,Table E.7,Table E.7 cell m1_x2014_est,pipeline,NA,-0.000,NA,-1.3940659660906484e-4,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_x2014_se,Table E.7,Table E.7 cell m1_x2014_se,pipeline,NA,0.000,NA,1.154259316881114e-4,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_x2016_est,Table E.7,Table E.7 cell m1_x2016_est,pipeline,NA,0.000,NA,1.26899794021942e-4,1,NA,NA,NA
coppock_green_porter_2022,te7_m1_x2016_se,Table E.7,Table E.7 cell m1_x2016_se,pipeline,NA,0.000,NA,1.148981806457387e-4,1,NA,NA,NA
coppock_green_porter_2022,tf10_m1_any_est,Table F.10,Table F.10 cell m1_any_est,pipeline,68.59196024679093,68.5920,1,68.59196024679093,1,NA,NA,NA
coppock_green_porter_2022,tf10_m1_any_se,Table F.10,Table F.10 cell m1_any_se,pipeline,269.40973755205994,269.4097,1,269.40973755205994,1,NA,NA,NA
coppock_green_porter_2022,tf10_m1_int_est,Table F.10,Table F.10 cell m1_int_est,pipeline,NA,-408.7512,NA,-408.75117993409447,1,NA,NA,NA
coppock_green_porter_2022,tf10_m1_int_se,Table F.10,Table F.10 cell m1_int_se,pipeline,NA,183.9857,NA,183.9856511174464,1,NA,NA,NA
coppock_green_porter_2022,tf10_m1_nobs,Table F.10,Table F.10 cell m1_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf10_m1_r2,Table F.10,Table F.10 cell m1_r2,pipeline,NA,0.0003,NA,3.110883608931081e-4,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_any_est,Table F.10,Table F.10 cell m2_any_est,pipeline,-77.26722783851457,-77.2672,1,-77.26722783851457,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_any_se,Table F.10,Table F.10 cell m2_any_se,pipeline,156.34892143047512,156.3489,1,156.34892143047512,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_int_est,Table F.10,Table F.10 cell m2_int_est,pipeline,NA,203.0807,NA,203.080730347222,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_int_se,Table F.10,Table F.10 cell m2_int_se,pipeline,NA,136.3052,NA,136.30517374812646,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_m2012_est,Table F.10,Table F.10 cell m2_m2012_est,pipeline,NA,91.8170,NA,91.8169902456866,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_m2012_se,Table F.10,Table F.10 cell m2_m2012_se,pipeline,NA,136.4758,NA,136.47581498844275,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_m2014_est,Table F.10,Table F.10 cell m2_m2014_est,pipeline,NA,-255.9467,NA,-255.94672073966703,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_m2014_se,Table F.10,Table F.10 cell m2_m2014_se,pipeline,NA,113.4945,NA,113.49453122133885,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_nobs,Table F.10,Table F.10 cell m2_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_r2,Table F.10,Table F.10 cell m2_r2,pipeline,NA,0.6543,NA,0.6542886338961373,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_x2012_est,Table F.10,Table F.10 cell m2_x2012_est,pipeline,NA,-0.2590,NA,-0.25902955989102183,1,NA,NA,NA
